date,meal,food,quant,calories,carbs,fat,protein,sodium,sugar
2024-05-23,lunch,"Supersol - Tortilla De Patatas, 150 g",150,203.0,23.0,9.0,6.0,0.0,0.0
2024-05-23,dinner,"Whiskey, 1.8 shot/jigger",1.8,175.0,0.0,0.0,0.0,1.0,0.0
2024-05-23,dinner,"Vino Blanco - vino blanco, 250 ml",250,242.0,8.0,0.0,0.0,0.0,0.0
2024-05-23,dinner,"Quick Add, 1 serving(s)",1,1085.0,170.0,25.0,45.0,0.0,0.0
2024-05-23,snacks,"Patatas - Hervidas, 40 gr",40,31.0,7.0,0.0,1.0,0.0,0.0
2024-05-23,snacks,"Freia - Fresa, 100 gram",100,32.0,8.0,0.0,1.0,1.0,0.0
2024-05-24,breakfast,"Huevo Frito Mediano (50g) - Huevo Frito, 2 huevo",2,232.0,2.0,20.0,14.0,172.0,1.0
2024-05-24,breakfast,"Supersol - Tortilla De Patatas, 80 g",80,108.0,12.0,5.0,3.0,0.0,0.0
2024-05-24,breakfast,"Pan - Pan Blanco ✓, 50 g",50,128.0,28.0,0.0,4.0,250.0,3.0
2024-05-24,breakfast,"Pavo - Pavo Lonchas, 30 gr",30,23.0,0.0,0.0,5.0,0.0,0.0
2024-05-24,lunch,"Quick Add, 1 serving(s)",1,1095.0,120.0,55.0,30.0,0.0,0.0
2024-05-24,dinner,"Quick Add, 1 serving(s)",1,1130.0,130.0,50.0,40.0,0.0,0.0
2024-05-25,breakfast,"Silueta - Pan integral cereales sin corteza, 56 gramo",56,136.0,22.0,2.0,7.0,0.0,0.0
2024-05-25,breakfast,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-05-25,breakfast,"Patatas - Hervidas, 100 gr",100,78.0,17.0,0.0,3.0,0.0,0.0
2024-05-25,breakfast,"Frinosa atun lata - Atun lata, 48 gramos",48,122.0,0.0,9.0,10.0,90.0,0.0
2024-05-25,breakfast,"Supersol - Tortilla De Patatas, 60 g",60,81.0,9.0,4.0,2.0,0.0,0.0
2024-05-25,lunch,"Pan - Pan Blanco ✓, 75 g",75,191.0,42.0,1.0,5.0,375.0,4.0
2024-05-25,lunch,"Aceite Oliva - Aceite Oliva 7ml, 1.5 cucharadita de café (7ml)",1.5,90.0,0.0,11.0,0.0,0.0,0.0
2024-05-25,lunch,"tomate rallado natural - tomate rallado natural, 1 rebanada",1,19.0,4.0,1.0,0.0,0.0,0.0
2024-05-25,lunch,"Findus - Patatas panadera, 100 g",100,143.0,15.0,7.0,2.0,500.0,2.0
2024-05-25,lunch,"Mercadona - Merluza A La Plancha, 220.0 gr",220.0,251.0,0.0,6.0,49.0,0.0,0.0
2024-05-25,lunch,"Jamon Serrano - Jamon Serrano Bellota, 20 gr",20,48.0,0.0,3.0,6.0,0.0,0.0
2024-05-25,lunch,"anchoas - anchoas, 40 gramo",40,71.0,0.0,3.0,10.0,0.0,0.0
2024-05-25,dinner,"Pan - Pan Blanco ✓, 30 g",30,77.0,17.0,0.0,2.0,150.0,2.0
2024-05-25,dinner,"Supersol - Tortilla De Patatas, 290 g",290,392.0,44.0,17.0,12.0,0.0,0.0
2024-05-25,dinner,"Casero - Muslo Pollo Al Horno, 130 gr",130,202.0,0.0,10.0,28.0,0.0,0.0
2024-05-25,dinner,"Mahou - Cerveza Tostada 0,0, 230.0 ml",230.0,60.0,14.0,0.0,1.0,0.0,8.0
2024-05-26,breakfast,"oats - copos de avena, 60 g",60,222.0,34.0,5.0,7.0,0.0,0.0
2024-05-26,breakfast,"Silueta - Pan integral cereales sin corteza, 28 gramo",28,68.0,11.0,1.0,4.0,0.0,0.0
2024-05-26,breakfast,"Miel abeja - Miel, 1.5 cuchara",1.5,75.0,20.0,0.0,0.0,1.0,18.0
2024-05-26,breakfast,"Yo Soy - Bebida De Avena, 400 ml",400,184.0,32.0,3.0,6.0,0.0,22.0
2024-05-26,lunch,"Ensaladilla: - Ensaladilla Rusa, 80 gr",80,152.0,6.0,12.0,4.0,96.0,2.0
2024-05-26,lunch,"Pan - Pan Blanco ✓, 100 g",100,255.0,56.0,1.0,7.0,500.0,5.0
2024-05-26,lunch,"Aceitunas - Aceitunas Pack 5, 5 olives",5,25.0,1.0,3.0,0.0,240.0,0.0
2024-05-26,lunch,"Pimiento rojo asado - Pimiento, 50 g",50,18.0,4.0,0.0,0.0,0.0,3.0
2024-05-26,lunch,"Aceite Oliva - Aceite Oliva 7ml, 1.5 cucharadita de café (7ml)",1.5,90.0,0.0,11.0,0.0,0.0,0.0
2024-05-26,lunch,"Solnuts - Almendra tostada , 15 gramo",15,90.0,1.0,8.0,4.0,0.0,0.0
2024-05-26,lunch,"Elpozo - Espetec, 20 g",20,91.0,1.0,7.0,5.0,312.0,1.0
2024-05-26,lunch,"Paella - Seafood Paella, 450 gram",450,594.0,83.0,17.0,21.0,5.0,2.0
2024-05-26,lunch,"Generic - Vino Tinto, 1 Copa 150 Cc., 0.7 copa 150 gr.",0.7,75.0,0.0,0.0,0.0,4.0,0.0
2024-05-26,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 0.7 copa 150 gr.",0.7,75.0,0.0,0.0,0.0,4.0,0.0
2024-05-26,dinner,"Chinese - Beef Chop Suey, 1 cup",1,284.0,25.0,12.0,19.0,0.0,0.0
2024-05-26,dinner,"Peru - Arroz Chaufa De Pollo, 120 g",120,215.0,34.0,5.0,7.0,292.0,0.0
2024-05-26,dinner,"Won Ton - Won Ton, 90 g",90,176.0,22.0,5.0,12.0,2475.0,1.0
2024-05-26,dinner,"Vegetable egg roll, 1 roll",1,173.0,19.0,9.0,4.0,296.0,4.0
2024-05-26,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-05-26,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-05-26,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-05-27,breakfast,"Supersol - Tortilla De Patatas, 290 g",290,392.0,44.0,17.0,12.0,0.0,0.0
2024-05-27,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-05-27,dinner,"Mollete antequerano - Mollete, 1.2 u",1.2,202.0,39.0,1.0,8.0,0.0,3.0
2024-05-27,dinner,"Aceite Oliva - Aceite Oliva 7ml, 1.5 cucharadita de café (7ml)",1.5,90.0,0.0,11.0,0.0,0.0,0.0
2024-05-27,dinner,"tomate rallado natural - tomate rallado natural, 1 rebanada",1,19.0,4.0,1.0,0.0,0.0,0.0
2024-05-27,dinner,"Jamon Serrano - Jamon Serrano Bellota, 30 gr",30,73.0,0.0,4.0,9.0,0.0,0.0
2024-05-27,dinner,"Supersol - Tortilla De Patatas, 150 g",150,203.0,23.0,9.0,6.0,0.0,0.0
2024-05-28,breakfast,"Orange juice, 1 cup (8 fl oz)",1,117.0,25.0,1.0,2.0,5.0,20.0
2024-05-28,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-05-28,breakfast,"salchichon turon - salchichon, 20 gramo",20,96.0,1.0,9.0,4.0,0.0,0.0
2024-05-28,breakfast,"Pan - Pan Blanco ✓, 110.0 g",110.0,281.0,61.0,1.0,8.0,550.0,6.0
2024-05-28,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 2.8 cucharadita de café (7ml)",2.8,168.0,0.0,20.0,0.0,0.0,0.0
2024-05-28,breakfast,"Fruta: Sandia C&T - Sandia, 80 g.",80,24.0,6.0,0.0,0.0,1.0,5.0
2024-05-28,lunch,"wrap de pollo - wrap de pollo, 1 unidad",1,242.0,22.0,12.0,9.0,0.0,0.0
2024-05-28,lunch,"albondigas pollo - albondigas, 200 gr",200,134.0,8.0,7.0,10.0,1.0,0.0
2024-05-28,lunch,"Supersol - Tortilla De Patatas, 70 g",70,95.0,11.0,4.0,3.0,0.0,0.0
2024-05-28,lunch,"Jumbo Carne picada - Carne picada, 80 grams",80,110.0,2.0,5.0,14.0,0.0,0.0
2024-05-28,lunch,"Gazpacho - Gazpacho Andaluz (Sin Pan), 100 ml",100,35.0,2.0,3.0,1.0,0.0,0.0
2024-05-28,dinner,"Generic - Pizza Without Cheese, 2 small",2,946.0,156.0,26.0,22.0,0.0,0.0
2024-05-29,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-05-29,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-05-29,breakfast,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-05-29,lunch,"Supersol - Tortilla De Patatas, 180 g",180,243.0,27.0,11.0,7.0,0.0,0.0
2024-05-29,lunch,"Pan - Pan Blanco ✓, 60 g",60,153.0,33.0,0.0,4.0,300.0,3.0
2024-05-29,lunch,"Rucula Qp - Rucula, 100 gramos",100,26.0,1.0,1.0,4.0,46.0,1.0
2024-05-29,lunch,"Frinosa atun lata - Atun lata, 48 gramos",48,122.0,0.0,9.0,10.0,90.0,0.0
2024-05-29,lunch,"Carrefour - Cebolla Blanca, 41.25 g (1 unidad)",41.25,17.0,4.0,0.0,0.0,2.0,2.0
2024-05-29,lunch,"Aceite Oliva - Aceite Oliva 7ml, 2.5 cucharadita de café (7ml)",2.5,150.0,0.0,18.0,0.0,0.0,0.0
2024-05-29,dinner,"Filete lomo cerdo - Lomo cerdo, 300 g",300,381.0,5.0,12.0,64.0,0.0,0.0
2024-05-29,dinner,"Bedca - Calabacín (Asado), 100 g",100,18.0,2.0,0.0,2.0,1.0,0.0
2024-05-29,dinner,"Badjak - Sambal, 1 tsp",1,3.0,0.0,0.0,0.0,71.0,0.0
2024-05-29,snacks,"Carrefour - Barritas Cereales Avellana, 1 barrita",1,85.0,13.0,3.0,2.0,120.0,5.0
2024-05-30,breakfast,"Silueta - Pan integral cereales sin corteza, 56 gramo",56,136.0,22.0,2.0,7.0,0.0,0.0
2024-05-30,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-05-30,breakfast,"Roig - Clara de huevo, 40 gr",40,20.0,0.0,0.0,4.0,0.0,0.0
2024-05-30,breakfast,"Pavo - Pavo Lonchas, 30 gr",30,23.0,0.0,0.0,5.0,0.0,0.0
2024-05-30,breakfast,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-05-30,lunch,"Maki De Atun - Sushi De Atun, 380 g",380,659.0,125.0,2.0,30.0,1773.0,22.0
2024-05-30,dinner,"Chuleton - Chuleton añojo, 300 gramo",300,483.0,2.0,24.0,66.0,168.0,0.0
2024-05-30,dinner,"Patatas fritas - Patatas fritas, 60 g",60,320.0,34.0,19.0,4.0,0.0,0.0
2024-05-30,dinner,"Pan - Pan Blanco ✓, 60 g",60,153.0,33.0,0.0,4.0,300.0,3.0
2024-05-30,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 3 copa 150 gr.",3,321.0,1.0,0.0,1.0,18.0,0.0
2024-05-30,dinner,"mahou 5 estrellas - cerveza, 330 ml",330,162.0,12.0,0.0,1.0,0.0,0.0
2024-05-31,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-05-31,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-05-31,breakfast,"Freia - Fresa, 100 gram",100,32.0,8.0,0.0,1.0,1.0,0.0
2024-05-31,lunch,"Ensalada Polllo Ofi Bain, 1.1 serving",1.1,611.0,27.0,38.0,41.0,73.0,7.0
2024-05-31,dinner,"Chuleton - Chuleton añojo, 400 gramo",400,644.0,2.0,32.0,88.0,224.0,0.0
2024-05-31,dinner,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-05-31,dinner,"Zamburiña - Zamburiñas A La Plancha, 3 pieza",3,63.0,0.0,0.0,14.0,131.0,0.0
2024-05-31,dinner,"MRM - Alcachofas confitadas, 100 gr",100,276.0,1.0,29.0,2.0,0.0,1.0
2024-05-31,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 1 copa 150 gr.",1,107.0,0.0,0.0,0.0,6.0,0.0
2024-05-31,dinner,"Mahou - Cerveza Tostada 0,0, 230.0 ml",230.0,60.0,14.0,0.0,1.0,0.0,8.0
2024-05-31,snacks,"Generic - Vino Tinto, 1 Copa 150 Cc., 1 copa 150 gr.",1,107.0,0.0,0.0,0.0,6.0,0.0
2024-06-01,breakfast,"De Nuestra Tierra - Mollete de Antequera con Salvado, 70 grams",70,178.0,35.0,1.0,6.0,0.0,3.0
2024-06-01,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 1 cucharadita de café (7ml)",1,60.0,0.0,7.0,0.0,0.0,0.0
2024-06-01,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-06-01,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 20 gr",20,48.0,0.0,3.0,6.0,0.0,0.0
2024-06-01,lunch,"Pan - Pan Blanco ✓, 45 g",45,115.0,25.0,0.0,3.0,225.0,2.0
2024-06-01,lunch,"Morcilla de arroz - Morcilla, 70 gramo",70,199.0,12.0,15.0,4.0,0.0,0.0
2024-06-01,lunch,"Chorizo, 1 oz",1,97.0,1.0,8.0,5.0,279.0,0.0
2024-06-01,lunch,"Ensalada - Lechuga 123, 25 gr",25,5.0,1.0,0.0,0.0,3.0,0.0
2024-06-01,lunch,"Mahou - Cerveza Tostada 0,0, 230.0 ml",230.0,60.0,14.0,0.0,1.0,0.0,8.0
2024-06-01,lunch,"Generic - Vino Tinto, 1 Copa 150 Cc., 1.6 copa 150 gr.",1.6,171.0,1.0,0.0,1.0,10.0,0.0
2024-06-01,lunch,"Carrefour - Cochinillo asado, 410.0 gr",410.0,804.0,2.0,32.0,130.0,0.0,0.0
2024-06-01,lunch,"licor de manzana verde - licor de manzana verde, 1 vaso",1,50.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,dinner,"Homemade - Patatas Fritas, 50 gr",50,130.0,9.0,10.0,1.0,75.0,0.0
2024-06-01,dinner,"Home - Hamburguesa, 1 piece",1,495.0,40.0,25.0,27.0,0.0,0.0
2024-06-01,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-06-01,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-06-02,breakfast,"De Nuestra Tierra - Mollete de Antequera con Salvado, 70 grams",70,178.0,35.0,1.0,6.0,0.0,3.0
2024-06-02,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 1 cucharadita de café (7ml)",1,60.0,0.0,7.0,0.0,0.0,0.0
2024-06-02,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-06-02,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 20 gr",20,48.0,0.0,3.0,6.0,0.0,0.0
2024-06-02,lunch,"Arroz Blanco - Arroz Blanco Cocido, 150 gram",150,278.0,60.0,1.0,6.0,787.0,0.0
2024-06-02,lunch,"Usda - Camote (Hervido), 80 gr",80,91.0,16.0,3.0,2.0,48.0,6.0
2024-06-02,lunch,"Generic - Escabeche de Pescado, 320 gramo",320,343.0,12.0,12.0,25.0,0.0,0.0
2024-06-02,dinner,"Mahou - Cerveza Tostada 0,0, 230.0 ml",230.0,60.0,14.0,0.0,1.0,0.0,8.0
2024-06-02,dinner,"Indian - Chicken Curry, 1.5 cup",1.5,510.0,18.0,30.0,44.0,1230.0,5.0
2024-06-02,dinner,"Naan, 1 piece (1/4 of 10"" dia)",1,137.0,22.0,3.0,5.0,224.0,2.0
2024-06-02,dinner,"Healthy Biryani rice - Chicken biryani, 4.8 cups",4.8,501.0,37.0,21.0,42.0,0.0,0.0
2024-06-02,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-06-02,snacks,"Bonarea - Macarrones Con Tomate, 100 g",100,145.0,17.0,6.0,5.0,0.0,0.0
2024-06-03,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-03,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-06-03,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-06-03,dinner,"Chino Generico - Pollo Chino Con Verduras Casero, 1 plato",1,502.0,42.0,20.0,35.0,0.0,0.0
2024-06-03,dinner,"Peru - Arroz Chaufa De Pollo, 120 g",120,215.0,34.0,5.0,7.0,292.0,0.0
2024-06-03,dinner,"Auchan - Sui Mai, 2 sui mai",2,292.0,33.0,7.0,23.0,2.0,3.0
2024-06-03,snacks,"Fruta: Sandia C&T - Sandia, 80 g.",80,24.0,6.0,0.0,0.0,1.0,5.0
2024-06-04,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-06-04,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-04,lunch,"Wu's Ramen - Gyoza, 4 pieces",4,206.0,28.0,7.0,8.0,580.0,0.0
2024-06-04,lunch,"Restaurant Ramen - Ramen, 0.8 bowl",0.8,600.0,44.0,12.0,20.0,1600.0,0.0
2024-06-04,lunch,"Cacahuetes - Cacahuetes, 15 g",15,92.0,2.0,7.0,4.0,0.0,1.0
2024-06-04,dinner,"frozen shrimp siu mai - siu mai, 10 pieces",10,350.0,53.0,10.0,15.0,475.0,3.0
2024-06-04,dinner,"canchita - canchita, 20 gr",20,73.0,16.0,1.0,1.0,2.0,0.0
2024-06-04,snacks,"Carrefour - Barritas Cereales Avellana, 1 barrita",1,85.0,13.0,3.0,2.0,120.0,5.0
2024-06-05,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-05,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-06-05,breakfast,"Arandanos Frescos - Arandanos real, 30 g",30,19.0,5.0,0.0,0.0,0.0,0.0
2024-06-05,lunch,"Empanada - Empanada atun, 100 gr",100,279.0,25.0,16.0,7.0,0.0,4.0
2024-06-05,lunch,"LM - Bocadillo de tortilla, 100 gramo",100,212.0,35.0,5.0,7.0,0.0,0.0
2024-06-05,lunch,"Pans and Company - Bocadillo Jamon Serrano, 100 gr",100,480.0,56.0,16.0,27.0,0.0,0.0
2024-06-05,lunch,"Jamon Serrano - Jamon Serrano Bellota, 40 gr",40,97.0,0.0,6.0,11.0,0.0,0.0
2024-06-05,dinner,"Fusili Pasta - Pasta, 110 g",110,411.0,82.0,2.0,5.0,9.0,4.0
2024-06-05,dinner,"Pekis pollo tikka masala - Pollo tikka masala, 140 gramos",140,323.0,10.0,22.0,20.0,2.0,1.0
2024-06-05,snacks,"Manzana, 1 medium",1,104.0,28.0,0.0,1.0,2.0,21.0
2024-06-06,breakfast,"Freia - Fresa, 100 gram",100,32.0,8.0,0.0,1.0,1.0,0.0
2024-06-06,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-06-06,breakfast,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-06-06,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-06,lunch,"itsu - duck bao, 1 bun",1,98.0,16.0,2.0,4.0,0.0,0.0
2024-06-06,lunch,"Cacahuetes - Cacahuetes, 15 g",15,92.0,2.0,7.0,4.0,0.0,1.0
2024-06-06,lunch,"Bento Sushi - Japanese Shrimp Curry, McEwan, 1 Bowl",1,570.0,83.0,18.0,10.0,1000.0,6.0
2024-06-06,dinner,"Aldelis - Durum kebab de pollo, 400 gramo",400,828.0,86.0,35.0,40.0,2736.0,14.0
2024-06-06,dinner,"Homemade - Patatas Fritas, 70 gr",70,182.0,13.0,14.0,2.0,105.0,0.0
2024-06-06,dinner,"Escalopes - Chicken breast, 1 breast",1,175.0,19.0,5.0,13.0,0.0,0.0
2024-06-07,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-06-07,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-07,breakfast,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-06-07,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-06-07,lunch,"Botellín Cerveza Spar - Cerveza, 1 botellin",1,113.0,8.0,0.0,1.0,0.0,1.0
2024-06-07,lunch,"Kiko diego - Kikos, 15 gramos",15,68.0,11.0,2.0,1.0,0.0,0.0
2024-06-07,dinner,"York Beni  Maru - Mapu tofu, 1.5 bento",1.5,455.0,26.0,28.0,27.0,0.0,23.0
2024-06-07,dinner,"Arroz Frito Con Jamón, 1.5 taza",1.5,444.0,41.0,20.0,24.0,1188.0,2.0
2024-06-07,dinner,"Pak Choy - Pak Choy, 100 g",100,12.0,2.0,0.0,2.0,65.0,1.0
2024-06-07,dinner,"Mahou - Lata cerveza sin alcohol, 331 ml",331,83.0,15.0,0.0,1.0,0.0,5.0
2024-06-07,dinner,"crispy duck - crispy duck, 120 gram",120,282.0,20.0,14.0,19.0,0.0,0.0
2024-06-07,snacks,"Whiskey, 1.8 shot",1.8,175.0,0.0,0.0,0.0,1.0,0.0
2024-06-08,breakfast,"De Nuestra Tierra - Mollete de Antequera con Salvado, 70 grams",70,178.0,35.0,1.0,6.0,0.0,3.0
2024-06-08,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-06-08,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 15 gr",15,36.0,0.0,2.0,4.0,0.0,0.0
2024-06-08,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-06-08,lunch,"Pan - Pan Blanco ✓, 45 g",45,115.0,25.0,0.0,3.0,225.0,2.0
2024-06-08,lunch,"Rabo de Toro Hacendado - Rabo de toro, 120 g",120,200.0,1.0,11.0,24.0,0.0,0.0
2024-06-08,lunch,"parrillada verduras - parrillada verduras, 80 g",80,46.0,9.0,0.0,2.0,0.0,4.0
2024-06-08,lunch,"la Asturiana - Judiones Granja, 130 gr",130,96.0,13.0,1.0,7.0,52.0,2.0
2024-06-08,lunch,"Homemade - Patatas Fritas, 25 gr",25,65.0,5.0,5.0,1.0,38.0,0.0
2024-06-08,dinner,"Mcdonald's - Nuggets, 6 piece",6,282.0,18.0,18.0,13.0,540.0,0.0
2024-06-08,dinner,"Home - Hamburguesa, 1 piece",1,495.0,40.0,25.0,27.0,0.0,0.0
2024-06-08,dinner,"Homemade - Patatas Fritas, 80 gr",80,208.0,14.0,16.0,2.0,120.0,0.0
2024-06-08,snacks,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-06-08,snacks,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-06-09,breakfast,"Carrefour - Cristalino natural aceite oliva, 100 gramo",100,202.0,41.0,1.0,6.0,1200.0,1.0
2024-06-09,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-06-09,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 15 gr",15,36.0,0.0,2.0,4.0,0.0,0.0
2024-06-09,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-06-09,lunch,"Hacendado - Lomo Cerdo Plancha, 2 filete 40 gramos",2,108.0,0.0,4.0,16.0,39.0,0.0
2024-06-09,lunch,"Natalie's Peruvian - Causa, 9 in by  in",9,786.0,55.0,50.0,39.0,991.0,0.0
2024-06-09,dinner,"Homemade - Patatas Fritas, 80 gr",80,208.0,14.0,16.0,2.0,120.0,0.0
2024-06-09,dinner,"Lidl - Filere de ternera de aguja Black Angus, 450 gramo",450,702.0,0.0,38.0,90.0,450.0,0.0
2024-06-09,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 1.6 copa 150 gr.",1.6,171.0,1.0,0.0,1.0,10.0,0.0
2024-06-09,dinner,"Vodka soda, 1 drink",1,133.0,0.0,0.0,0.0,36.0,0.0
2024-06-09,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-06-09,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-06-10,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-06-10,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-06-10,breakfast,"Freia - Fresa, 40 gram",40,13.0,3.0,0.0,0.0,0.0,0.0
2024-06-10,lunch,"Supersol - Tortilla De Patatas, 180 g",180,243.0,27.0,11.0,7.0,0.0,0.0
2024-06-10,lunch,"Ensalada Polllo Ofi Bain, 0.8 serving",0.8,444.0,19.0,28.0,30.0,53.0,5.0
2024-06-10,dinner,"Supersol - Tortilla De Patatas, 180 g",180,243.0,27.0,11.0,7.0,0.0,0.0
2024-06-10,dinner,"Pans and Company - Bocadillo Jamon Serrano, 100 gr",100,480.0,56.0,16.0,27.0,0.0,0.0
2024-06-11,breakfast,"Roig - Clara de huevo, 40 gr",40,20.0,0.0,0.0,4.0,0.0,0.0
2024-06-11,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-06-11,breakfast,"Duby Salchicha - Salchicha, 1 link",1,54.0,4.0,1.0,3.0,0.0,0.0
2024-06-11,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-06-11,breakfast,"Fresh House - Fruit Salad, 3 cup",3,146.0,32.0,1.0,3.0,0.0,0.0
2024-06-11,breakfast,"Champiñones - Champiñones., 25 gr",25,8.0,1.0,0.0,1.0,1.0,1.0
2024-06-11,lunch,"Wagamama - Firecracker Prawns (According to Their Website), 1 serving",1,1017.0,151.0,34.0,24.0,798.0,31.0
2024-06-11,dinner,"Falafel - Falafel, 2.7 ball",2.7,154.0,15.0,8.0,6.0,135.0,0.0
2024-06-11,dinner,"Real Thai - Massamam Curry, 1.5 cup (240mL)",1.5,540.0,30.0,29.0,32.0,914.0,6.0
2024-06-11,dinner,"Arroz Blanco - Arroz Blanco Cocido, 150 gram",150,278.0,60.0,1.0,6.0,787.0,0.0
2024-06-11,snacks,"Teff - Chocolate date, 1 cookie",1,153.0,18.0,7.0,2.0,22.0,8.0
2024-06-12,breakfast,"Roig - Clara de huevo, 30 gr",30,15.0,0.0,0.0,3.0,0.0,0.0
